Member_number,Ph_num,User_name
3607,7239087552,Benjamin Patterson
3608,6007115853,Anthony Johnson
3609,6662277173,Andrew Gjertsen
3610,7200729034,Maxwell Schwartz
3611,6556524313,Ellis Ballard
3612,9597831686,Alan Shonely
3613,6206539455,Maria Zettner
3614,9918001203,Benjamin Farhat
3615,7686853005,Stuart Van
3616,6946884739,Fred Harton
3617,6675092964,Susan MacKendrick
3618,8124538557,Stewart Visinsky
3619,7764473579,Christine Sundaresam
3620,7772591272,Clay Rozendal
3621,6071957222,Ellis Ballard
3622,8301537450,Karen Ferguson
3623,8251272820,Tamara Willingham
3624,8659080224,Jill Stevenson
3625,9233616795,Anna HŠberlin
3626,7290178392,Nancy Lomonaco
3627,7443987751,Emily Phan
3628,9672917773,Bryan Spruell
3629,7235722029,Frank Carlisle
3630,6663927303,Steve Carroll
3631,9109653184,Heather Jas
3632,9574358598,Anthony O'Donnell
3633,7003236222,Brian Dahlen
3634,9193804957,Russell D'Ascenzo
3635,9075982157,Andrew Roberts
3636,8600463492,Sanjit Engle
3637,9117108595,Russell Applegate
3638,9156926435,Darrin Martin
3639,9381603672,Brenda Bowman
3640,7293449918,Mark Packer
3641,7852141457,Mike Caudle
3642,7271392646,Art Ferguson
3643,7448905417,Amy Cox
3644,7012715526,Denny Ordway
3645,7493560786,Patrick O'Donnell
3646,9654028434,Henry MacAllister
3647,7491491310,Dorothy Dickinson
3648,6743903932,Sally Hughsby
3649,8773518946,Michelle Tran
3650,6850962624,Richard Bierner
3651,8407044123,Don Weiss
3652,6532856934,Harold Pawlan
3653,7887045160,Resi Pšlking
3654,6301404871,Juliana Krohn
3655,7316863402,Maureen Gnade
3656,9819038599,Peter BŸhler
3657,9002094221,Christina Anderson
3658,6318960585,Charles Sheldon
3659,7637323233,Patricia Hirasaki
3660,9940651872,Katherine Murray
3661,8561327536,Maureen Fritzler
3662,7581871576,Adam Shillingsburg
3663,8278018495,Nathan Cano
3664,8773551107,Bill Stewart
3665,7022475679,Elpida Rittenbach
3666,7470327612,Stefanie Holloman
3667,7444854279,Mike Kennedy
3668,7923140464,Aaron Bergman
3669,8738842682,Deanra Eno
3670,9792972891,Tracy Hopkins
3671,8700820188,Rick Reed
3672,9429934779,Julia Dunbar
3673,8843806841,Rob Beeghly
3674,9053398984,Nicole Fjeld
3675,7930412886,Mark Hamilton
3676,8384094571,Andrew Allen
3677,9091593663,Michael Dominguez
3678,6646804102,Scott Williamson
3679,7886565884,Neil Franzšsisch
3680,6964744569,Katherine Murray
3681,8318062737,Sandra Flanagan
3682,7061425524,Nora Preis
3683,6210155526,Aaron Bergman
3684,7263517902,Dean Braden
3685,7774580539,Sanjit Engle
3686,6454163228,Janet Lee
3687,9555204417,Brosina Hoffman
3688,6589450965,Guy Phonely
3689,7675633134,Frank Preis
3690,8879474266,John Lee
3691,6724534703,Jay Kimmel
3692,7894062450,Philip Fox
3693,9351922336,Eleni McCrary
3694,9408365237,Maurice Satty
3695,6476542311,Mick Hernandez
3696,8793758440,Aaron Bergman
3697,9791001451,Harold Engle
3698,6766085640,Dan Reichenbach
3699,8262453865,Harold Ryan
3700,8590827854,Matthew Clasen
3701,9205615619,Sally Matthias
3703,7700439356,Christopher Conant
3704,6454577146,Pete Kriz
3705,6678321106,Robert Dilbeck
3706,7337488195,Bryan Spruell
3707,6092839942,Katherine Nockton
3708,8536151141,Luke Weiss
3709,9975414449,Helen Abelman
3710,9411933604,Maribeth Schnelling
3711,8616456004,Meg Tillman
3712,9860177487,Juliana Krohn
3713,9300625011,Brenda Bowman
3714,8822547954,Sarah Foster
3715,6572010767,Heather Jas
3716,8804224313,Laurel Elliston
3717,6493388630,Bryan Mills
3718,9887423780,Nick Zandusky
3719,6563816750,Julia West
3720,8352635826,Michelle Huthwaite
3721,8619812625,Helen Andreada
3722,7227731100,Marc Harrigan
3723,8386253929,Henia Zydlo
3724,8975742151,Greg Maxwell
3725,8635248667,Roy Phan
3726,8936828524,Matt Abelman
3727,8047533337,Christina DeMoss
3728,7478036243,Jill Matthias
3729,7844864311,Michael Nguyen
3730,7462562846,Matt Connell
3731,9105340563,Tamara Chand
3732,9209349376,Katrina Bavinger
3733,8964926290,Jesus Ocampo
3734,7449004625,Julie Creighton
3735,9305693879,Jim Mitchum
3736,7943989181,Fred Harton
3737,8430504005,Robert Waldorf
3738,6199478169,Tamara Chand
3739,9007432803,Chris McAfee
3740,6891107499,Sarah Bern
3741,7500443090,Rick Bensley
3742,9545858828,Eric Murdock
3743,8293768231,Jennifer Jackson
3744,9212629934,Skye Norling
3745,7966860142,Bill Tyler
3746,8575441720,Jim Sink
3747,6867974502,Jim Radford
3748,7766357108,Cassandra Brandow
3749,9829897188,Linda Southworth
3750,7751832379,Roland Fjeld
3751,7478188784,Jack O'Briant
3752,9737245390,Bradley Talbott
3753,9026507305,Seth Vernon
3754,7204656320,Alyssa Crouse
3755,9109342172,Lisa Hazard
3756,8807442593,Carol Adams
3757,7049054802,Sung Pak
3758,6862433376,Barry Weirich
3759,9911335665,Bart Watters
3760,8555492746,Patricia Hirasaki
3761,6452462007,Laurel Elliston
3762,7579006888,Paul Knutson
3763,8892575704,Jay Fein
3764,6830892234,Jason Fortune-
3765,7278082571,Logan Haushalter
3766,7170175401,Duane Noonan
3767,8215092466,Jill Fjeld
3768,9704338019,Joy Smith
3769,8724749340,Anemone Ratner
3770,8572190211,Trudy Glocke
3771,6497419261,Steve Nguyen
3772,8509478817,Robert Waldorf
3773,6354781535,Amy Cox
3774,6203136353,Toby Ritter
3775,7387972196,Corey Catlett
3776,9164382404,Frank Carlisle
3777,9262821965,Joni Wasserman
3778,7073427611,Fred Wasserman
3779,6828015224,Sharelle Roach
3780,7765811362,Dan Reichenbach
3781,7463938810,Kalyca Meade
3782,7303104552,Eric Murdock
3783,6654316822,Tim Brockman
3784,6211122460,Neil Knudson
3785,9900201854,Tamara Willingham
3786,6933900309,Tracy Hopkins
3787,9072597407,James Galang
3788,8638864585,Ruben Ausman
3789,9332555884,Barry Weirich
3790,8670019956,Carl Jackson
3791,6099684045,Lisa DeCherney
3792,9607837035,Michelle Arnett
3793,9549048544,Jonathan Howell
3794,9062444277,Muhammed MacIntyre
3795,9635436225,Daniel Byrd
3796,9716377165,Jonathan Howell
3797,7937046809,Valerie Dominguez
3798,8979199993,James Lanier
3799,8233717231,Carl Weiss
3800,7038294614,Kelly Williams
3801,6358857342,Emily Grady
3802,6159206069,Karen Seio
3803,6361202226,Dario Medina
3804,7479679052,Helen Andreada
3805,7579028320,Beth Paige
3806,7218576065,Thomas Boland
3807,7987771886,Karen Bern
3808,9787053888,Shirley Daniels
3809,7134140350,Harold Dahlen
3810,6834830174,Nick Crebassa
3811,9587722392,Shaun Chance
3812,9726999857,Gary Hansen
3813,8638412001,Fred Harton
3814,9476366951,Ken Brennan
3815,7800281844,Harold Dahlen
3816,9485962838,Odella Nelson
3817,7183221734,Jamie Kunitz
3818,7910337124,Fred Hopkins
3819,6908415187,Mark Cousins
3820,6282817571,Brian Dahlen
3821,6045622704,Michael Stewart
3822,6419174633,Sung Chung
3823,9758861505,Sue Ann Reed
3824,9370979759,Trudy Brown
3825,8022242845,Darrin Martin
3826,8576959353,Patrick O'Donnell
3827,8858198477,Andrew Roberts
3828,7404482578,Jamie Kunitz
3829,7189983374,Art Foster
3830,8746540403,Barry Franz
3831,9952533586,Sonia Cooley
3832,9593594844,Khloe Miller
3834,9697723504,Katrina Bavinger
3835,7954996027,Art Foster
3836,8638973392,Candace McMahon
3837,8809251499,Luke Weiss
3838,6987436878,Katherine Murray
3839,9450389084,Brian Derr
3840,7079462473,Nick Crebassa
3841,8278303617,Giulietta Dortch
3842,9551818058,Tamara Chand
3843,7241142142,Dennis Pardue
3844,6516682280,Gene McClure
3845,8758583331,Jim Radford
3846,9203566323,Angele Hood
3847,9273684061,Mark Cousins
3848,9424375669,Jill Stevenson
3849,8293405413,Muhammed Yedwab
3850,8961725402,Jack Lebron
3851,8619456785,Todd Boyes
3852,6017194721,Mark Haberlin
3853,8704082720,Bill Stewart
3854,8205600965,Mary O'Rourke
3855,8867900946,Neola Schneider
3856,7459837481,Brian Stugart
3857,7712217246,Kimberly Carter
3858,6303275012,Damala Kotsonis
3859,9032398252,Bill Shonely
3860,6348347245,Russell D'Ascenzo
3861,9328440865,Tracy Blumstein
3862,7899700618,Luke Weiss
3863,7080591646,Jennifer Ferguson
3864,6256789570,Randy Ferguson
3866,6426601352,Harold Engle
3867,7605867578,Thomas Thornton
3868,8666225209,Henry Goldwyn
3869,9979504080,Parhena Norris
3870,8431786899,Joy Daniels
3871,7973071419,Mark Hamilton
3872,8897375325,Fred Hopkins
3874,7192121455,Nancy Lomonaco
3876,9435925571,Duane Noonan
3877,9891334047,Frank Carlisle
3878,8755206141,Patrick Bzostek
3879,6676239692,Denny Blanton
3881,7089058303,Darren Powers
3882,8037916871,Mick Hernandez
3883,6155103928,Maureen Gastineau
3884,9274193704,John Castell
3885,8540973244,Erica Bern
3886,9586032979,Liz Carlisle
3887,8470625636,Brian DeCherney
3888,9913241811,Logan Haushalter
3889,9428251881,Justin Hirsh
3890,7362542213,Arthur Wiediger
3891,9882260982,David Philippe
3892,6122121194,Chuck Magee
3893,6957251682,Sonia Sunley
3894,7294707357,Sibella Parks
3895,6598047203,Bart Watters
3896,8964789902,Michael Stewart
3897,6445046582,Patrick Bzostek
3898,7955578772,Benjamin Venier
3899,7757637493,Lynn Smith
3900,7810779800,Barry Gonzalez
3901,7133153076,Jim Karlsson
3902,9931096147,Maria Zettner
3903,6659315230,Aaron Smayling
3904,9221198548,Mick Brown
3905,8060307289,Ryan Akin
3906,9185611696,Jas O'Carroll
3907,9885747446,Michelle Huthwaite
3908,7610428152,Dorothy Dickinson
3909,7096115111,Cathy Prescott
3910,8010851077,Aaron Bergman
3911,9244761713,Sandra Flanagan
3912,7077503119,Paul Knutson
3913,8553247343,Gary Zandusky
3914,9873559952,Joseph Airdo
3915,7995661435,Jill Fjeld
3916,6231743455,Jeremy Farry
3917,8691399257,Bradley Nguyen
3918,6570701817,Lena Cacioppo
3919,9735810401,Monica Federle
3920,7887424083,Jonathan Doherty
3921,8374309006,Bobby Elias
3922,8882258022,Guy Armstrong
3923,6943407890,Lauren Leatherbury
3924,6806900377,Fred Chung
3925,8186765796,Brian Dahlen
3926,6175025137,Kelly Lampkin
3927,6625500515,Katrina Bavinger
3928,6707737695,Jeremy Ellison
3929,9895022835,Heather Kirkland
3930,8411720390,Barbara Fisher
3931,6956635327,Cynthia Arntzen
3932,8016486800,Maxwell Schwartz
3933,9464444862,Denise Leinenbach
3934,7104360566,Anna Andreadi
3935,6294215839,Stephanie Ulpright
3936,8666378644,Liz Preis
3937,8154054701,Barry Franzšsisch
3938,7434065181,Gene Hale
3939,6119714839,Cathy Armstrong
3940,8798103041,Julia West
3941,7596978682,Melanie Seite
3942,7926482818,Tony Chapman
3943,8090344907,Catherine Glotzbach
3944,6540556984,Cathy Hwang
3945,9872747079,Karl Braun
3946,6963093626,Natalie Webber
3947,7323836558,Noah Childs
3948,6251827088,Sanjit Engle
3949,6130273634,Joe Elijah
3950,7323425966,Dave Poirier
3952,7855691102,Bradley Talbott
3953,7362319295,Daniel Byrd
3954,6586057471,Richard Eichhorn
3955,7795326753,Delfina Latchford
3956,9291888697,Beth Paige
3957,8894196852,Paul Knutson
3958,8262655826,Brian Derr
3959,8199676390,Natalie Webber
3960,9333615606,Gary Zandusky
3961,8481455355,Tony Chapman
3962,8189196205,Ryan Akin
3963,8814589772,Frank Hawley
3964,6139861785,Ann Chong
3965,8662328333,Duane Huffman
3966,9438902250,Kean Thornton
3967,6711702675,Fred Wasserman
3968,9092077951,Brian Derr
3969,8247570116,Cynthia Arntzen
3970,7852363823,Neil Ducich
3971,6899863223,Ben Peterman
3972,7413472902,Chad Sievert
3973,8991739259,Sean Miller
3974,9090073247,Tim Taslimi
3975,7798171261,Sean O'Donnell
3976,8559447528,Sylvia Foulston
3977,6451116612,Patrick Bzostek
3978,8208834985,Roy Skaria
3979,9865523376,John Lee
3980,8962767699,Hunter Lopez
3981,6772412209,Maria Zettner
3982,8368377654,Tom Boeckenhauer
3983,9863658160,Sung Chung
3984,7648154425,Thomas Boland
3985,9910677096,David Philippe
3986,8710159530,Kean Takahito
3987,8401792727,Michael Paige
3989,7570143771,Rick Reed
3990,6034713776,Alice McCarthy
3991,6207865086,Lycoris Saunders
3992,7879926666,Jeremy Farry
3993,7282768778,Thomas Boland
3994,9275335290,Erin Creighton
3995,9236823144,Brian Thompson
3996,7907046772,Tim Brockman
3997,7118526949,Katherine Ducich
3998,9167918673,Clytie Kelty
3999,8138829698,Doug Bickford
4001,7322604132,Logan Currie
4002,7572419636,Greg Hansen
4003,8816880271,Maurice Satty
4004,7231576627,Amy Hunt
4005,9643490371,Amy Cox
4006,7685595709,Andy Gerbode
4007,6153053537,Daniel Lacy
4008,6419938320,Damala Kotsonis
4009,8986523374,Liz MacKendrick
4010,6560939264,Eleni McCrary
4011,6078224140,Cindy Stewart
4012,9471316392,Eugene Moren
4013,8031419758,Suzanne McNair
4014,8556461293,Andrew Roberts
4015,7588608993,Angele Hood
4016,6244579317,Alan Haines
4017,9909807831,Tom Stivers
4018,9776322709,Nat Carroll
4019,7040066334,Roland Murray
4020,7379803495,Mark Packer
4021,9032006503,Peter McVee
4022,7906684787,Jill Matthias
4023,6795028610,Claire Gute
4024,7336803984,Barry Gonzalez
4025,7030437856,Shirley Jackson
4027,8004513246,Angele Hood
4028,8786232073,Roy Skaria
4029,7501794658,Max Ludwig
4030,7761296223,Denny Ordway
4031,6640784711,Kelly Williams
4032,6190934665,Brenda Bowman
4033,6913972069,Michelle Huthwaite
4034,6268882441,Luke Schmidt
4035,6792246147,Robert Barroso
4036,6268787551,Phillip Breyer
4037,6367593410,Helen Wasserman
4038,9495952809,Michelle Ellison
4039,8078171105,Cari Schnelling
4040,9461032625,Grant Thornton
4041,6806592383,Alex Avila
4042,8660175218,Greg Hansen
4043,9488325352,Resi Pšlking
4044,8156574723,Sung Chung
4045,8781493491,Alyssa Tate
4046,9877451469,Logan Haushalter
4047,6124436692,Laura Armstrong
4048,7792967878,Russell Applegate
4049,6622069071,Ellis Ballard
4050,6685978712,Joel Jenkins
4051,8418411904,Clytie Kelty
4052,6160577771,Harold Pawlan
4053,9044356503,Anthony O'Donnell
4054,6137439211,Darrin Sayre
4055,7751235716,Mary Zewe
4056,6127170903,Helen Andreada
4058,7239436685,Barry Weirich
4059,7255826988,Michael Granlund
4060,9255253852,Susan MacKendrick
4061,9494519563,John Castell
4062,9303135784,Ivan Gibson
4063,6356294502,David Wiener
4064,7561779175,Lena Creighton
4065,7930490520,Roy Collins
4066,9440841214,Sonia Sunley
4067,8740900586,Edward Nazzal
4068,7918874172,Shahid Collister
4069,7762045224,David Flashing
4070,9889973664,Craig Leslie
4071,7610624887,Alan Barnes
4072,7153347301,Mike Kennedy
4073,9580420511,Ann Steele
4074,6626684240,Edward Becker
4075,6021318073,Pierre Wener
4076,7786704742,Brendan Dodson
4077,7341460774,Damala Kotsonis
4078,7491668957,Seth Vernon
4079,8943926419,Katherine Nockton
4080,6700599029,Alan Shonely
4081,9398213906,Maribeth Yedwab
4082,7281695700,Clytie Kelty
4083,7099909115,Maureen Fritzler
4084,8573595575,Alyssa Tate
4085,8459941504,Helen Abelman
4086,9337013454,Peter McVee
4087,6231311576,Carol Triggs
4088,9572359095,Stephanie Phelps
4089,8478578358,Sally Matthias
4090,6427451697,Jeremy Ellison
4091,7703596482,Valerie Dominguez
4092,6333128703,Jennifer Patt
4093,7205874324,Christopher Conant
4094,8565578139,Bill Eplett
4095,8708750848,Bruce Stewart
4096,9643358174,Eugene Moren
4097,6089071645,Jessica Myrick
4098,6839109477,Jill Fjeld
4099,7677170399,Ann Blume
4100,8448694560,Sean Christensen
4101,8368455593,Darren Powers
4102,6627669393,Greg Guthrie
4103,6118322888,Bobby Trafton
4104,9090808430,Jennifer Halladay
4105,7100363802,Robert Waldorf
4106,6246728481,Justin MacKendrick
4107,9682565696,Shahid Shariari
4108,8123467262,Jack O'Briant
4109,8401475736,Helen Abelman
4110,9533085617,Jim Epp
4112,9992036732,Stephanie Phelps
4113,6764791892,Nicole Fjeld
4114,8919375670,Brendan Murry
4115,7342300142,Saphhira Shifley
4116,7429610799,Maria Etezadi
4117,7642616999,Carol Darley
4118,7831069670,Peter McVee
4119,8581996994,Barry Blumstein
4120,7988511779,Nathan Cano
4121,9895682783,Michael Kennedy
4122,7789139103,Karen Carlisle
4123,6144811648,Marc Crier
4124,7077264982,Brian Dahlen
4125,7269932475,Matthew Grinstein
4126,9921538118,Doug Jacobs
4127,9255870605,Naresj Patel
4129,7448233333,Rob Beeghly
4130,7689467278,Shirley Schmidt
4131,6430180991,Duane Noonan
4132,8868841952,Matthew Grinstein
4133,9072406850,Lindsay Castell
4134,9671016560,Steven Roelle
4135,9314869036,Phillina Ober
4136,7316758986,Meg Tillman
4137,7940042522,Jeremy Pistek
4138,9960644232,Scot Coram
4139,9302336907,Cynthia Voltz
4140,7923980854,Joy Smith
4141,9875715723,Christopher Schild
4142,9250522816,Lynn Smith
4143,9065683754,Vivek Gonzalez
4144,7141349894,Maurice Satty
4145,8083183215,Christopher Schild
4146,6059582668,James Lanier
4147,7050764892,Jack Lebron
4148,9011977137,Jeremy Pistek
4149,8515127098,Erin Smith
4150,9091204962,Neil Knudson
4151,8587862475,Astrea Jones
4152,6542254643,Brosina Hoffman
4153,7513909228,Karen Bern
4154,7935820390,Barry Pond
4155,6019118840,Harold Ryan
4156,9543913194,Jennifer Patt
4157,6770953280,Scot Coram
4158,7551582526,Lynn Smith
4159,9430318215,Justin Ellison
4160,9159219729,Lori Olson
4161,8391523483,Bill Stewart
4162,9612633244,Shahid Shariari
4163,7003070542,Katrina Bavinger
4164,9422191842,Philip Brown
4165,9631666270,Christopher Martinez
4166,9759032962,Hunter Lopez
4167,6969364388,Dean percer
4168,7856263377,Guy Thornton
4169,6709390401,Sara Luxemburg
4170,6486638270,Carol Darley
4171,7455360673,Erica Hernandez
4172,6235287488,Michael Moore
4173,7765571647,Arthur Wiediger
4174,8146612290,Julie Kriz
4175,6337830907,Anthony O'Donnell
4176,6766677952,Harold Ryan
4177,6723703890,Nora Pelletier
4178,6195609540,Nicole Brennan
4179,7734879597,Bruce Geld
4180,9585614469,Paul Van Hugh
4181,7254582977,Alejandro Ballentine
4182,9992909364,Adrian Shami
4183,8865105038,Maureen Gnade
4184,7312874586,Sanjit Jacobs
4185,9096528514,Dana Kaydos
4186,7189935629,George Zrebassa
4187,7719490194,Sandra Flanagan
4188,6576050668,Dean percer
4189,6825116568,Berenike Kampe
4190,6184802379,Vivek Grady
4191,9191935029,Richard Bierner
4192,6816123711,Fred Harton
4193,9690647102,Jill Fjeld
4194,8953799664,Anemone Ratner
4195,8943157443,Adam Shillingsburg
4196,9821436006,Russell Applegate
4197,8199977548,Bobby Trafton
4198,9706511456,Neil Franzšsisch
4199,8326461720,Dennis Pardue
4200,7928449312,Roy Phan
4201,6292534621,Jay Fein
4202,8264664382,Bart Watters
4204,7519629697,Anemone Ratner
4205,8731870866,Daniel Byrd
4206,7884055579,Mike Kennedy
4207,6923260409,Paul Gonzalez
4208,7490356955,Debra Catini
4209,9666286639,Ed Jacobs
4210,8053113409,David Kendrick
4211,6082722565,Tom Prescott
4212,7971665271,Vivek Sundaresam
4213,9426421220,Andrew Gjertsen
4214,6435232749,Lori Olson
4215,7265308134,Justin Ellison
4216,7519644662,Michael Dominguez
4217,7190497016,Frank Olsen
4218,7375436598,Skye Norling
4219,6563845154,Lisa Hazard
4220,8907794886,Michelle Arnett
4221,9228591364,Andrew Gjertsen
4222,9075266513,Lindsay Shagiari
4223,6783628208,Michael Dominguez
4224,9664682009,Julia West
4225,8923973481,Shaun Chance
4226,6787708658,Clay Rozendal
4227,7574473186,Sarah Foster
4228,7707717908,Matt Abelman
4229,7922979712,Sharelle Roach
4230,8925114909,Frank Hawley
4231,9638214700,Jesus Ocampo
4232,7791566703,Ellis Ballard
4233,6226897726,George Bell
4234,6542342158,Russell D'Ascenzo
4235,9354923140,Annie Thurman
4236,6801259688,Jane Waco
4237,8779896944,Bart Watters
4238,8459060958,Nathan Cano
4239,8516462504,Yoseph Carroll
4240,7226757660,Evan Bailliet
4241,8382361779,Adrian Shami
4242,7299638219,Tiffany House
4243,7625889282,Natalie DeCherney
4244,6301617727,Nat Gilpin
4245,7098746157,Tiffany House
4246,9599840391,Scott Cohen
4247,9526615454,Nick Radford
4248,8573855766,Ann Chong
4249,9879326884,Gene Hale
4250,9994638296,Jeremy Ellison
4251,6172133425,Daniel Raglin
4252,8967014646,Eudokia Martin
4254,9965680870,Maureen Fritzler
4255,8711135816,Bobby Odegard
4256,6017350344,Janet Martin
4257,6789535179,Ben Peterman
4258,7057576429,John Dryer
4259,8298737009,John Castell
4260,9697281586,Harold Ryan
4261,6569772249,Roland Murray
4262,9051158164,Liz Carlisle
4264,7982463046,Andy Yotov
4265,8601807739,Anne McFarland
4266,9577556321,Ivan Liston
4267,6071521615,Eugene Moren
4268,6452045921,Alice McCarthy
4269,8376201667,Ed Jacobs
4270,8556849775,Andy Yotov
4271,7114883384,Cathy Prescott
4272,7619807872,Toby Gnade
4273,6244048037,Naresj Patel
4274,9261772387,Maureen Gastineau
4275,9389226387,John Murray
4277,7777276634,Mike Gockenbach
4278,9734248543,Frank Preis
4279,6342113719,Henry Goldwyn
4280,6276075820,Steven Ward
4281,7746878120,Matt Collins
4282,9239531727,Victoria Wilson
4283,9818868630,Georgia Rosenberg
4284,9635079369,Rob Lucas
4285,6151481589,Erin Creighton
4286,9898035802,Ann Steele
4287,7438853766,Ellis Ballard
4288,8284598030,Grant Thornton
4289,6847557616,Elpida Rittenbach
4290,6792618985,Ritsa Hightower
4291,9755530883,Christine Abelman
4292,7312314316,Liz Pelletier
4293,6490670932,Sonia Sunley
4294,6461951095,Art Foster
4295,8731806590,Craig Carreira
4296,7828167123,Grant Thornton
4297,9240830748,Clay Ludtke
4298,6501641136,Peter Fuller
4299,8535261041,Mike Caudle
4300,6578595364,John Stevenson
4301,7144745441,Ted Butterfield
4302,6075265028,Alejandro Grove
4303,6871392301,Jas O'Carroll
4304,8009339011,Beth Paige
4305,9356192860,Becky Martin
4306,8907010490,Yana Sorensen
4307,6503778497,Arthur Gainer
4308,6995713908,Jim Sink
4309,7094308959,Dana Kaydos
4310,9045033998,Justin Ritter
4311,7878370796,Rick Duston
4312,7728135187,Denise Leinenbach
4313,6083326692,Gary Zandusky
4314,7801498057,Kelly Andreada
4315,6652813977,Darren Powers
4316,8375391552,Brendan Sweed
4317,7238327543,Barry Gonzalez
4318,8428688793,John Grady
4319,9220513748,Jamie Frazer
4320,6223692356,Amy Cox
4321,6126694328,Sam Craven
4322,8684014741,Lisa DeCherney
4323,7869709210,Erica Bern
4324,8759131245,Steve Nguyen
4325,9658271724,Cathy Hwang
4326,6952327683,Pauline Johnson
4327,7831822379,Erin Creighton
4328,6171210569,Susan Gilcrest
4329,9262304948,Patrick O'Brill
4330,9823247643,Deborah Brumfield
4331,7199678724,Frank Gastineau
4332,9163617912,Maurice Satty
4333,7553555435,Logan Haushalter
4334,9068261256,Ken Heidel
4335,6238280670,Dave Poirier
4336,7203303358,Chloris Kastensmidt
4337,6335933126,Keith Herrera
4338,6049458891,Bill Overfelt
4339,9528810121,Nick Radford
4340,6517138480,Khloe Miller
4341,6303444456,Nora Pelletier
4342,8255400664,Becky Martin
4343,9559590218,Erica Hernandez
4344,7594491871,Fred McMath
4345,8381899838,Jason Fortune-
4347,7943197030,Stewart Carmichael
4348,7905988245,Zuschuss Donatelli
4349,6001224200,Ruben Dartt
4351,9851384162,Ryan Akin
4352,9621188164,Scott Cohen
4353,7420620037,Bobby Trafton
4354,8117107055,Patrick Gardner
4355,8478547111,Kalyca Meade
4356,8530774442,Guy Armstrong
4357,7716023953,Dave Brooks
4358,6268039608,Christine Sundaresam
4359,7854645493,Frank Carlisle
4360,7863530595,Dionis Lloyd
4361,9019509516,Tom Stivers
4362,6581453984,Brendan Dodson
4363,6213783589,Harry Greene
4364,8171671198,Chad Cunningham
4365,9139166945,Ionia McGrath
4366,8842246868,Dianna Arnett
4367,6387228618,Clay Rozendal
4368,9628425272,Thomas Brumley
4369,8900495595,George Ashbrook
4370,9955273671,Troy Blackwell
4371,6720177449,Lena Cacioppo
4372,9936075919,Stephanie Ulpright
4373,7480421116,Ross Baird
4374,9541074175,Tony Chapman
4375,7300471270,Tracy Poddar
4376,7928977984,Barry Franzšsisch
4377,6354030858,Corey-Lock
4378,7733002148,Craig Carreira
4379,6563126097,Karen Seio
4380,6408611926,Matt Collister
4381,9354465318,Meg O'Connel
4382,9983852230,Raymond Messe
4383,6578367340,Liz MacKendrick
4384,8967987773,Joni Wasserman
4385,6310193839,Cynthia Arntzen
4386,6243574443,Allen Armold
4387,9170587112,Hilary Holden
4388,9266204914,Mitch Willingham
4389,8266457428,Nick Crebassa
4390,8682789371,Edward Nazzal
4391,7869200833,Darrin Sayre
4392,9874664339,Guy Phonely
4393,8977571473,Jesus Ocampo
4394,9469726035,Linda Southworth
4395,8894898788,Melanie Seite
4396,6186308969,Kristina Nunn
4397,7981589359,Lisa DeCherney
4398,8390281896,Sheri Gordon
4400,7246409454,Paul Knutson
4401,7900850585,Lena Hernandez
4402,9794291778,Brosina Hoffman
4403,8815552954,Patrick Jones
4404,6305281349,Alyssa Tate
4405,6957118919,Kimberly Carter
4406,6339200134,Caroline Jumper
4407,6997081418,Brian Dahlen
4408,8063393635,Chloris Kastensmidt
4409,7698456365,Kelly Collister
4410,6516366571,Rose O'Brian
4411,6273228347,Liz Pelletier
4412,8553421773,Shaun Weien
4413,7071350527,Cyma Kinney
4414,8682889353,Jeremy Lonsdale
4415,6537355507,Dorothy Dickinson
4416,7221323431,Alex Russell
4417,7263403713,Bobby Trafton
4418,9585604014,Joni Sundaresam
4419,6578721616,Jim Kriz
4420,7811132000,Resi Pšlking
4422,6805711615,Benjamin Patterson
4423,9532297753,Valerie Dominguez
4424,7132945448,Lisa DeCherney
4425,8395121951,Olvera Toch
4426,6250240858,Quincy Jones
4427,8025776192,Lindsay Williams
4428,6973450059,Maureen Gnade
4429,9900697593,Luke Weiss
4430,8526222506,Bill Stewart
4431,8073716773,Mark Haberlin
4432,7200987681,Deanra Eno
4433,9921769143,Sylvia Foulston
4434,8385647835,Susan Gilcrest
4435,7557538823,Lena Hernandez
4436,9058609117,Erica Bern
4437,8987155083,Claudia Bergmann
4439,8351710913,Justin Ritter
4440,8876096598,Gary Mitchum
4441,7625854664,Don Weiss
4442,7565877407,Clay Rozendal
4443,8826618934,Karen Carlisle
4444,6626831930,Chris McAfee
4445,6253080286,Liz Carlisle
4447,6970923873,Harold Pawlan
4448,6347393041,Gary Hansen
4449,6793789472,Karen Seio
4450,8478416229,David Flashing
4451,8181659874,Allen Goldenen
4452,9073638719,Nora Paige
4453,7184983080,Emily Ducich
4454,9554942139,Craig Yedwab
4455,7288860175,Deirdre Greer
4456,9243097626,Chris Selesnick
4457,9538412489,Muhammed Lee
4458,9569980760,Peter Fuller
4459,8153595206,Henia Zydlo
4460,7096304936,Natalie Fritzler
4461,8572039669,Brian Derr
4462,7299041393,Michelle Huthwaite
4463,9636661343,Corinna Mitchell
4464,9650715559,Christopher Schild
4465,6209180015,Bobby Trafton
4466,7312698513,Katrina Willman
4467,9133234801,Ricardo Sperren
4468,9444672760,Doug Jacobs
4469,6931010612,Janet Molinari
4470,8992495169,Jeremy Farry
4471,9415640196,Tanja Norvell
4472,9848383263,Ann Steele
4473,6573973329,Shahid Shariari
